GeneID	GeneSymbol	Chromosome	Start	End	Class	Strand	Length	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
6670	ENSG00000164105.4	SAP30	chr4	173369969	173377532	protein_coding	+	7563	56.7829193150246	-0.459634308225199	0.3345660666672	-1.37382225520918	0.169496870199538	0.388269043057636
11678	ENSG00000288025.1	ENSG00000288025	chr4	173397770	173409559	lncRNA	+	11789	9.52211269202792	-0.943759139181563	0.784534326993868	-1.20295455113839	0.228993908593811	NA
10304	ENSG00000237125.13	HAND2-AS1	chr4	173527270	173659696	lncRNA	+	132426	24.5805324751455	0.783086655392022	0.572277912297989	1.36836777824873	0.171196984862786	0.38994569291772
6673	ENSG00000164117.14	FBXO8	chr4	174236658	174283667	protein_coding	-	47009	831.973859025428	0.503317858214097	0.174793913515022	2.8794930446525	0.00398315083718501	0.0267354995750252
6674	ENSG00000164118.13	CEP44	chr4	174283730	174333380	protein_coding	+	49650	1077.36225967289	0.248523464266666	0.119031152493082	2.08788589425033	0.0368081288918603	0.138212244275563
3790	ENSG00000129128.13	SPCS3	chr4	176319966	176332245	protein_coding	+	12279	889.942732381589	-0.137277728228968	0.270936917582759	-0.506677825427891	0.612380891885628	0.807171338507938
2336	ENSG00000109674.4	NEIL3	chr4	177309874	177362936	protein_coding	+	53062	1121.04642726833	0.343536396818472	0.166620210549008	2.06179307832184	0.039227440342484	0.144704030024096
352	ENSG00000038002.9	AGA	chr4	177430774	177442437	protein_coding	-	11663	67.737661789171	0.48165910424506	0.290375636026741	1.65874489621679	0.0971672083436571	0.267836669644251
10590	ENSG00000250131.2	AGA-DT	chr4	177442519	177681381	lncRNA	+	238862	191.00891521071	0.487313560752557	0.220485374150262	2.21018542672337	0.0270922959665433	0.11119061727733
9849	ENSG00000225356.3	ENSG00000225356	chr4	181522666	181523001	processed_pseudogene	+	335	22.5536897515087	-0.802015978200707	0.453424246815497	-1.76879817044071	0.0769275622002417	0.229717661777932
3793	ENSG00000129187.15	DCTD	chr4	182890060	182917936	protein_coding	-	27876	664.248984773121	-0.0944048449400395	0.13602788180129	-0.694010990172927	0.487675316734251	0.717345359330658
5724	ENSG00000151718.16	WWC2	chr4	183099257	183320777	protein_coding	+	221520	3521.63249159247	-0.0108182054344381	0.115735882451689	-0.0934732185496044	0.925527625027761	0.969149934176732
7256	ENSG00000168564.6	CDKN2AIP	chr4	183444635	183449064	protein_coding	+	4429	181.329056092513	0.316156464416368	0.23874058901817	1.3242677573871	0.185414134708028	0.40945165089294
10131	ENSG00000232648.4	ING2-DT	chr4	183494884	183504494	lncRNA	-	9610	69.3115023079554	0.0607266091969387	0.24162387716711	0.251327020776756	0.801561285896144	0.91302065549975
7255	ENSG00000168556.7	ING2	chr4	183505058	183512429	protein_coding	+	7371	83.3322385892646	0.427462623360942	0.313508346867773	1.36348083753327	0.172731019662903	0.392117602920431
8411	ENSG00000182552.15	RWDD4	chr4	183639635	183659203	protein_coding	-	19568	232.664451748079	-0.0600769308751589	0.180938998551313	-0.332028646981383	0.739867627736421	0.88189614097872
7254	ENSG00000168538.16	TRAPPC11	chr4	183659267	183713594	protein_coding	+	54327	847.549468681181	0.246532433340894	0.112812828664296	2.18532268235658	0.0288651954335154	0.116499471746063
7232	ENSG00000168310.12	IRF2	chr4	184385702	184474558	protein_coding	-	88856	374.575948636889	0.982732457314197	0.157326612616189	6.24644769865891	4.19892529549056e-10	3.3400812846966e-08
11220	ENSG00000271538.7	LINC02427	chr4	184503271	184537626	lncRNA	-	34355	40.1709501603186	0.396847702561807	0.402859550683124	0.985077061941009	0.324586219573131	0.573768170012961
6708	ENSG00000164305.20	CASP3	chr4	184627696	184650062	protein_coding	-	22366	543.524681715397	0.186690214337392	0.15589362055583	1.19754877506698	0.231092728382178	0.469011958157965
6709	ENSG00000164306.11	PRIMPOL	chr4	184649667	184694963	protein_coding	+	45296	521.357907190492	0.248519444660497	0.13472646103131	1.84462237602116	0.065092489697625	0.204732855986697
5725	ENSG00000151725.12	CENPU	chr4	184694085	184734130	protein_coding	-	40045	1631.37241360358	0.218753934259009	0.100220625441334	2.18272369879653	0.0290561636042979	0.1170596016472
5726	ENSG00000151726.16	ACSL1	chr4	184755595	184826818	protein_coding	-	71223	93.4659483238679	0.104410775509445	0.854320833884144	0.122214947088138	0.90272878912889	0.959352482363997
10641	ENSG00000251230.7	MIR3945HG	chr4	184843296	184855751	lncRNA	-	12455	32.030680423419	0.827636973126593	0.546992586205031	1.51306799031526	0.130262389424196	0.325580858742945
5727	ENSG00000151729.11	SLC25A4	chr4	185143266	185150382	protein_coding	+	7116	36.6655612557965	-0.0715761138213881	0.417092381924876	-0.171607339100909	0.863746237285937	0.941945824560781
6713	ENSG00000164323.15	CFAP97	chr4	185159665	185209504	protein_coding	-	49839	1139.74766326267	-0.401831963359217	0.104753404544992	-3.83597998656578	0.000125064592614452	0.00169206811913594
2342	ENSG00000109762.17	SNX25	chr4	185204237	185370185	protein_coding	+	165948	2075.28702868147	-0.207974580667467	0.124728521774009	-1.66741798675598	0.0954313197634255	0.264743428757502
2343	ENSG00000109771.16	LRP2BP	chr4	185363872	185395924	protein_coding	-	32052	31.2157698784235	-0.0294121809215425	0.349885109109661	-0.0840623969290563	0.933006821687472	0.971824341757678
10606	ENSG00000250410.1	LRP2BP-AS1	chr4	185370725	185390928	lncRNA	+	20203	80.6638023528455	-0.161192217812956	0.293235612714361	-0.549702051264737	0.582523749694692	0.787084252087178
8749	ENSG00000186352.9	ANKRD37	chr4	185396021	185400628	protein_coding	+	4607	7.36676354313621	-1.11491068465987	0.759310772107394	-1.46831933065501	0.142017502489293	NA
2344	ENSG00000109775.11	UFSP2	chr4	185399537	185425979	protein_coding	-	26442	313.06120453949	-0.0168008079563617	0.174820691379582	-0.096103086103708	0.923438700298195	0.968967018668215
5308	ENSG00000145476.16	CYP4V2	chr4	186191567	186213463	protein_coding	+	21896	36.6415975006683	-0.221464193802276	0.316791957592388	-0.699084015533094	0.484499527303462	0.714710699026609
1048	ENSG00000083857.15	FAT1	chr4	186587794	186726722	protein_coding	-	138928	229.8465046022	0.247345440056871	1.18499601522549	0.208731031057352	0.834658214390397	0.928586035716615
10664	ENSG00000251643.1	ENSG00000251643	chr4	187441677	187444298	processed_pseudogene	-	2621	20.3409974881706	-0.0354163223931112	0.480381657654495	-0.0737253844495946	0.941228899880786	0.975137579461383
10462	ENSG00000245685.9	FRG1-DT	chr4	189764391	189940733	lncRNA	-	176342	21.3640680570081	0.288264916402965	0.568793931115529	0.506800267431854	0.612294968683641	0.807171338507938
2329	ENSG00000109536.12	FRG1	chr4	189940870	189963202	protein_coding	+	22332	327.579807815279	0.217044903794569	0.138756343092534	1.56421608524106	0.117766830952405	0.305003518098564
6722	ENSG00000164366.4	CCDC127	chr5	196868	218153	protein_coding	-	21285	99.1977421739981	-0.112225233241961	0.265887239102023	-0.422078297630897	0.672967868130095	0.845629340715715
11554	ENSG00000286001.1	ENSG00000286001	chr5	218298	314955	protein_coding	+	96657	51.3837195278322	-0.349339953641952	0.315626042234026	-1.10681600025555	0.268373489038619	0.515008201683131
8260	ENSG00000180104.16	EXOC3	chr5	443175	471937	protein_coding	+	28762	287.542589681456	-0.239991857867808	0.191160214339195	-1.25544877995359	0.209315890801769	0.441614634687577
9843	ENSG00000225138.8	SLC9A3-AS1	chr5	473236	480884	lncRNA	+	7648	26.6666969026133	-0.666673417181946	0.486060179700012	-1.37158616365859	0.170192303555942	0.388940960313259
2611	ENSG00000112877.8	CEP72	chr5	612340	667168	protein_coding	+	54828	483.689234132888	-0.114569819966499	0.161402682778341	-0.709838386787168	0.477804361607236	0.708752109191973
296	ENSG00000028310.18	BRD9	chr5	850291	892801	protein_coding	-	42510	439.671404871984	-0.390386682323016	0.169115735257867	-2.30839952135593	0.020976925597794	0.0922655676489637
760	ENSG00000071539.14	TRIP13	chr5	892884	919357	protein_coding	+	26473	303.077934227574	-0.357632289987836	0.137039911876493	-2.60969439552874	0.00906231404940443	0.0494131815158581
2649	ENSG00000113504.21	SLC12A7	chr5	1050384	1112063	protein_coding	-	61679	164.657069107873	-0.23075885640545	0.388422167041343	-0.594092912263909	0.552449971184898	0.765205699123485
6721	ENSG00000164362.21	TERT	chr5	1253147	1295068	protein_coding	-	41921	65.793782897438	-2.12817181821611	0.527634002396787	-4.03342432168671	5.49698892593083e-05	0.000846898733423628
432	ENSG00000049656.14	CLPTM1L	chr5	1317752	1345099	protein_coding	-	27347	375.07421227223	-0.480692989892666	0.195068125524512	-2.46423134789524	0.0137307453695369	0.0671334089209792
11583	ENSG00000286388.1	ENSG00000286388	chr5	1345197	1350786	lncRNA	+	5589	26.72386266063	-0.532148534589653	0.361422121563173	-1.47237399937801	0.140919910396449	0.343289783769188
5835	ENSG00000153395.10	LPCAT1	chr5	1456480	1523962	protein_coding	-	67482	107.25659568682	0.131458855720839	0.302116689655466	0.435126096048368	0.663470902395468	0.838572193065987
11855	ENSG00000291055.1	ENSG00000291055	chr5	1567495	1594651	lncRNA	-	27156	11.3469802043185	-0.376710761040616	0.628300252702916	-0.59957123910109	0.54879201961028	NA
7559	ENSG00000171421.13	MRPL36	chr5	1798385	1801366	protein_coding	-	2981	22.0124144984564	-0.215757709013484	0.533323292445633	-0.4045533207899	0.685805876424644	0.851448320824784
5309	ENSG00000145494.12	NDUFS6	chr5	1801407	1816048	protein_coding	+	14641	486.875910771636	0.00649707478393624	0.123809771245051	0.0524762683801174	0.958149204364281	0.981443944383359
11605	ENSG00000286753.3	ENSG00000286753	chr5	5390006	5422129	lncRNA	-	32123	28.5259049371563	-0.323070222520961	0.418717572093407	-0.77157072941971	0.440368716078222	0.678644616588807
6680	ENSG00000164151.12	ICE1	chr5	5420664	5490220	protein_coding	+	69556	1534.65675081164	-0.146941831417294	0.105906923903438	-1.38746199022143	0.16530093368197	0.382823719218868
4161	ENSG00000133398.4	MED10	chr5	6371874	6378571	protein_coding	-	6697	189.370321582723	0.0790865581955931	0.235082725655594	0.336420117535383	0.736554081077685	0.879879707462702
347	ENSG00000037474.15	NSUN2	chr5	6599239	6633291	protein_coding	-	34052	1816.99382231639	-0.44617625476771	0.0916878562093104	-4.86625244840661	1.13734224558139e-06	3.20513332322634e-05
5312	ENSG00000145545.12	SRD5A1	chr5	6633427	6674386	protein_coding	+	40959	254.00137596116	-0.212233323471338	0.140082946378268	-1.5150546798055	0.129758557385269	0.324787319712828
2613	ENSG00000112941.14	TENT4A	chr5	6713432	6757044	protein_coding	+	43612	1412.4486525822	-0.245020585089719	0.104650103157162	-2.34133151996754	0.0192150963333932	0.0860027707117113
3453	ENSG00000124275.15	MTRR	chr5	7851186	7906025	protein_coding	+	54839	972.032305257013	-0.427141854540137	0.0968442752241071	-4.41060510341669	1.03082156850075e-05	0.000208694850402607
3454	ENSG00000124279.12	FASTKD3	chr5	7859159	7869037	protein_coding	-	9878	171.712906455397	-0.565664730580405	0.201285294531357	-2.81026357090525	0.00495009434841221	0.0315128256873144
10501	ENSG00000247516.8	MIR4458HG	chr5	8450701	8486930	lncRNA	+	36229	60.1305582767153	-0.321310784081265	0.274317999764231	-1.17130769529314	0.241475119364815	0.481054702503803
5647	ENSG00000150756.14	ATPSCKMT	chr5	10225507	10249897	protein_coding	-	24390	356.884214437603	-0.0641059927153788	0.19914742641181	-0.321902190103207	0.747526793968265	0.885754475103578
5646	ENSG00000150753.12	CCT5	chr5	10249929	10266389	protein_coding	+	16460	1408.44066007335	-0.249510040335581	0.0943857303800363	-2.64351443095211	0.00820502679383838	0.0461060022643744
6698	ENSG00000164237.9	CMBL	chr5	10275875	10307902	protein_coding	-	32027	719.028916923132	-0.798316371291984	0.241032434749437	-3.31207031170667	0.000926082674580479	0.00845842286489792
10923	ENSG00000259802.3	MARCHF6-DT	chr5	10323547	10354062	lncRNA	-	30515	28.3661209324944	0.0258272856039161	0.380735339743259	0.0678352727155095	0.945916764853911	0.976887378142577
5310	ENSG00000145495.17	MARCHF6	chr5	10353695	10440388	protein_coding	+	86693	6209.62667977774	-0.0403183582524387	0.0900448654197843	-0.447758548635469	0.654327461895788	0.83473437072505
6697	ENSG00000164236.12	ANKRD33B	chr5	10564070	10657816	protein_coding	+	93746	268.840849221314	-1.03545646710766	0.789453436174602	-1.31161183125011	0.189651139021792	0.414644673541603
2615	ENSG00000112977.16	DAP	chr5	10679230	10761234	protein_coding	-	82004	1596.11666713191	-0.165301025659037	0.0955492680979112	-1.73000828734397	0.0836287945774466	0.242309625414787
10541	ENSG00000248783.1	ENSG00000248783	chr5	12553890	12574637	lncRNA	-	20747	135.378770810266	0.157653700426816	0.198134707409704	0.795689470501595	0.426212548463288	0.666350703033766
10519	ENSG00000248131.6	LINC01194	chr5	12574830	12804363	lncRNA	+	229533	1917.07629425785	0.131547444211471	0.113674717126523	1.15722693257337	0.247179656887874	0.489474922129713
361	ENSG00000039139.11	DNAH5	chr5	13690328	14011818	protein_coding	-	321490	22.4134615201405	-0.825060283782749	0.507842153810306	-1.62463922616974	0.104239453804821	0.282130722460154
357	ENSG00000038382.23	TRIO	chr5	14143342	14532128	protein_coding	+	388786	1319.63866586438	0.220897727885001	0.107248483826988	2.05968159178223	0.0394289903582899	0.145185671654163
10613	ENSG00000250526.1	CCT6P2	chr5	14639426	14641018	processed_pseudogene	-	1592	46.1249113289941	0.18011961889495	0.580779346765488	0.310134339139439	0.756458799920864	0.890394995891395
5868	ENSG00000154124.6	OTULIN	chr5	14664664	14699850	protein_coding	+	35186	1076.4167730942	0.126692905208354	0.103881104941539	1.21959527942692	0.222618336806102	0.458902272673633
5867	ENSG00000154122.14	ANKH	chr5	14704800	14871778	protein_coding	-	166978	194.810061550462	-0.066521092862586	0.382875648860627	-0.173740725116736	0.862069230215424	0.941024428198968
7762	ENSG00000173545.5	ZNF622	chr5	16451519	16465800	protein_coding	-	14281	426.671462482371	0.0474713618480738	0.204488292709167	0.232147088809578	0.816423772130134	0.919140628112584
10552	ENSG00000249174.1	ENSG00000249174	chr5	18965861	19142346	lncRNA	-	176485	72.7164749820652	0.0307484023227777	0.577261689307865	0.0532659673979836	0.957519995772164	0.981271683167929
5311	ENSG00000145526.12	CDH18	chr5	19471296	20575873	protein_coding	-	1104577	27.937229043283	0.41437382444471	0.606606762175723	0.683101228477031	0.494542879224423	0.723180304221789
10663	ENSG00000251629.7	LINC02241	chr5	20611806	20937800	lncRNA	+	325994	83.5176024450968	-0.265479270333837	0.300446344039215	-0.883616244966475	0.376903406651739	0.624331503323867
11869	ENSG00000291102.1	GUSBP1	chr5	21341833	21589372	lncRNA	+	247539	34.2231325343226	0.249227227555536	0.442292965821622	0.563489014781325	0.573101938321647	0.78018741857371
5871	ENSG00000154162.15	CDH12	chr5	21750673	22853344	protein_coding	-	1102671	16.5028682326176	0.726325929906696	0.695847656352237	1.04380021011241	0.296577834383422	NA
6701	ENSG00000164256.11	PRDM9	chr5	23443586	23528093	protein_coding	+	84507	39.900159838129	0.456596248444623	0.411725483302003	1.10898223928905	0.267437843936088	0.514149307360719
10660	ENSG00000251593.1	MSNP1	chr5	25909503	25911234	processed_pseudogene	+	1731	47.2055922869232	-0.0927396432618584	0.447861155271037	-0.207072308393735	0.835953388083299	0.929041477296511
10603	ENSG00000250337.10	PURPL	chr5	27217714	27497871	lncRNA	+	280157	2082.59108175377	0.151461219266278	0.353342705269575	0.428652458385193	0.668176163369829	0.841943825615314
10609	ENSG00000250453.2	ENSG00000250453	chr5	28548135	28809291	lncRNA	-	261156	1252.55604482211	0.274454245409614	0.12771838573211	2.1489016153499	0.0316421997501359	0.124613382162052
10921	ENSG00000259786.7	LINC02109	chr5	28809331	29217115	lncRNA	+	407784	7436.95172463588	0.0267353520125977	0.182674709593482	0.146354972027018	0.883641171595428	0.950878189472505
11630	ENSG00000287176.1	ENSG00000287176	chr5	30545177	30693984	lncRNA	-	148807	1436.84808225713	-0.0449903420938594	0.132673548074147	-0.339105592236938	0.734530185783411	0.878741596745388
2639	ENSG00000113360.17	DROSHA	chr5	31400494	31532196	protein_coding	-	131702	3564.06065179215	-0.13084716440297	0.0626790170492842	-2.08757524547786	0.0368361669307421	0.138243570728307
1010	ENSG00000082213.18	C5orf22	chr5	31532287	31555053	protein_coding	+	22766	424.865520966152	-0.0689849615814153	0.130562239309967	-0.528368400741338	0.597243665143756	0.795953953129099
10619	ENSG00000250764.1	ENSG00000250764	chr5	32103445	32121941	lncRNA	-	18496	292.893310936247	0.457393447942348	0.15515737636	2.94793234245656	0.00319907071045526	0.0225807281865741
2642	ENSG00000113384.14	GOLPH3	chr5	32124716	32174319	protein_coding	-	49603	1998.34847754789	0.214477070482916	0.0929099638100936	2.30843993138672	0.0209746801928693	0.0922655676489637
5645	ENSG00000150712.11	MTMR12	chr5	32226994	32312987	protein_coding	-	85993	872.261411907161	0.074914674994568	0.121469488074133	0.616736566378277	0.537408498197346	0.75498133209048
494	ENSG00000056097.16	ZFR	chr5	32354350	32444740	protein_coding	-	90390	3645.40335625902	0.0352226387363805	0.118334266621518	0.297653754419563	0.765967442926884	0.894962498517184
2643	ENSG00000113387.12	SUB1	chr5	32531633	32604079	protein_coding	+	72446	1406.19403650606	-0.0299851457171236	0.16923612588083	-0.177179343719071	0.859367520286245	0.939483845782924
10371	ENSG00000240376.1	ENSG00000240376	chr5	33162179	33162807	processed_pseudogene	+	628	71.4974065957036	-0.325951562071937	0.360958204066932	-0.903017464070428	0.366516626247408	0.614109722137874
10572	ENSG00000249572.3	TARS1-DT	chr5	33424025	33440649	lncRNA	-	16624	50.8202861246452	0.0887959859691547	0.358463512371443	0.247712759889334	0.804356658550593	0.913863885970772
2645	ENSG00000113407.14	TARS1	chr5	33440696	33468091	protein_coding	+	27395	1694.55259051229	-0.0939912103121644	0.123950158617223	-0.75829842705102	0.448272348727906	0.68541521095408
11302	ENSG00000273294.1	C1QTNF3-AMACR	chr5	33987174	34124528	protein_coding	-	137354	177.355929440333	0.08892958789043	0.22786875967945	0.390266695687158	0.696339347628479	0.855905986082304
11811	ENSG00000290548.1	ENSG00000290548	chr5	34164698	34244796	lncRNA	-	80098	107.639515937885	0.112299526904122	0.340491064176397	0.329816370293768	0.741538717176488	0.882919135016082
364	ENSG00000039560.14	RAI14	chr5	34656328	34832612	protein_coding	+	176284	1491.43238973647	0.00725253308199338	0.101394428885706	0.0715279247755181	0.942977600714196	0.975596049221513
2647	ENSG00000113456.20	RAD1	chr5	34905260	34918989	protein_coding	-	13729	414.699911638335	-0.179621670851959	0.148175036300615	-1.21222626520938	0.225425779983632	0.462564132509407
2648	ENSG00000113460.13	BRIX1	chr5	34915677	34925996	protein_coding	+	10319	931.656950958288	-0.319136508137968	0.133900026530752	-2.38339391265672	0.0171538279103727	0.0788513663289921
7268	ENSG00000168724.18	DNAJC21	chr5	34929559	34958964	protein_coding	+	29405	867.89744786841	-0.0452486982975964	0.0929090950293018	-0.487021192955607	0.626243312371401	0.815976440381969
5788	ENSG00000152582.14	SPEF2	chr5	35617844	35814611	protein_coding	+	196767	19.5218584901011	-0.0492096573316721	0.720784108040072	-0.068272394997	0.945568798443406	0.976887378142577
6690	ENSG00000164187.7	LMBRD2	chr5	36098407	36151887	protein_coding	-	53480	566.465613053584	0.118171343464391	0.163168621589061	0.724228361516747	0.468925549376125	0.701615203032685
5314	ENSG00000145604.17	SKP2	chr5	36151989	36196849	protein_coding	+	44860	1069.2092558257	0.0897775173131142	0.104315483059254	0.86063463141055	0.389439305981975	0.636731241718307
5790	ENSG00000152620.13	NADK2	chr5	36192589	36242279	protein_coding	-	49690	1386.93811711239	-0.407075018648591	0.169826357888335	-2.39700729445221	0.0165295946450817	0.0767049787088276
11552	ENSG00000285967.1	NIPBL-DT	chr5	36864425	36876700	lncRNA	-	12275	188.381780331206	0.0701995183403357	0.217038651197119	0.3234424742005	0.746360166920724	0.885557561851565
6691	ENSG00000164190.19	NIPBL	chr5	36876769	37066413	protein_coding	+	189644	7851.52476160738	0.342887566237052	0.118006890887841	2.9056571498265	0.00366482766407044	0.0251251265771479
2652	ENSG00000113569.16	NUP155	chr5	37288137	37371106	protein_coding	-	82969	2197.97608796801	-0.189253404987625	0.0761479324328687	-2.48533872084405	0.0129428218911317	0.0647776395943478
1005	ENSG00000082068.9	WDR70	chr5	37379285	37753435	protein_coding	+	374150	4944.38363483712	-0.0325780449800403	0.0873334222934311	-0.373030669410635	0.709125617869768	0.863415940040697
2656	ENSG00000113594.10	LIFR	chr5	38474668	38608354	protein_coding	-	133686	393.403823662434	0.478041761594027	0.492072722579649	0.971486001272199	0.331306320759768	0.580070511027405
6714	ENSG00000164327.14	RICTOR	chr5	38937920	39074402	protein_coding	-	136482	3271.09393631295	0.347842390998737	0.119630031529454	2.90765108519675	0.00364154389899721	0.0249960565306932
2661	ENSG00000113638.14	TTC33	chr5	40512333	40755963	protein_coding	-	243630	612.188072434114	0.335741526559425	0.118347002336419	2.83692463629141	0.00455503623913215	0.0295826788987297
4058	ENSG00000132356.12	PRKAA1	chr5	40759389	40798374	protein_coding	-	38985	1921.30813779426	0.093468076525027	0.111016534692074	0.84192932867414	0.399827512574222	0.645432553401334
5313	ENSG00000145592.14	RPL37	chr5	40825262	40835222	protein_coding	-	9960	1767.0200957559	-0.187901502523417	0.107030065105924	-1.75559551736662	0.0791574981869902	0.234287289865943
4059	ENSG00000132357.14	CARD6	chr5	40841308	40860175	protein_coding	+	18867	59.5565131159322	1.04510482932449	0.296566380334482	3.52401653938577	0.000425057716091679	0.00450609389762218
1040	ENSG00000083720.13	OXCT1	chr5	41730065	41870425	protein_coding	-	140360	1269.37083077046	0.0900868060282639	0.297535670102391	0.302776490621318	0.762060200735342	0.892815647357085
9572	ENSG00000205765.10	RIMOC1	chr5	41904188	41921636	protein_coding	+	17448	571.260175649973	0.101429889667834	0.123890874960384	0.818703473522706	0.41295561437056	0.655276348937276
5735	ENSG00000151876.13	FBXO4	chr5	41925254	41941743	protein_coding	+	16489	156.122190603172	0.014783239212928	0.18707280917921	0.0790239868519112	0.937013543973376	0.973105917519017
9384	ENSG00000198865.10	CCDC152	chr5	42756818	42802439	protein_coding	+	45621	88.5239119476836	0.167202199990384	0.316454925114393	0.528360239392524	0.597249328596157	0.795953953129099
11633	ENSG00000287263.3	ENSG00000287263	chr5	42983636	42993340	lncRNA	-	9704	63.5348619005504	-0.475503157351356	0.351778253088451	-1.35171277126047	0.176467217918775	0.397042390406617
11599	ENSG00000286656.2	ENSG00000286656	chr5	42995134	43000913	lncRNA	+	5779	19.6618992561888	-0.149517937625832	0.479416049889836	-0.311875119033227	0.755135432201397	0.890115803034779
8105	ENSG00000177738.6	ANXA2R-OT1	chr5	43013060	43067452	lncRNA	-	54392	346.745798164941	-0.0787595975454085	0.129742484223209	-0.607045548857462	0.543820684526874	0.75920995738778
9712	ENSG00000215068.10	ANXA2R-AS1	chr5	43041572	43064272	lncRNA	+	22700	93.5778245289473	-0.0326803309408483	0.227617216187902	-0.143575830897914	0.885835427036304	0.951373105944652
7641	ENSG00000172262.12	ZNF131	chr5	43065176	43192021	protein_coding	+	126845	2011.35542461077	-0.158273921895918	0.0943403303190018	-1.67769098709674	0.0934074398413018	0.260741126246899
8074	ENSG00000177453.7	NIM1K	chr5	43192071	43280850	protein_coding	+	88779	10.740782952949	-0.0420106813274598	0.727689282878886	-0.0577316202339233	0.953962406387239	NA
2614	ENSG00000112972.15	HMGCS1	chr5	43287470	43313512	protein_coding	-	26042	866.454869898283	0.323705336987934	0.241688528560235	1.339349198393	0.180457019380795	0.402226933500595
5736	ENSG00000151881.15	TMEM267	chr5	43444252	43483893	protein_coding	-	39641	1127.69559336465	-0.0635566702670163	0.0970577940402127	-0.654833245444294	0.512575123301934	0.737718796734826
10566	ENSG00000249492.3	ENSG00000249492	chr5	43483913	43509356	lncRNA	+	25443	75.1512982320812	0.120100756656178	0.298059079530157	0.402942788542118	0.686990312794428	0.85193400746221
7640	ENSG00000172244.9	C5orf34	chr5	43486709	43515148	protein_coding	-	28439	246.453563476514	0.449348181609263	0.223682060197097	2.00887000599565	0.0445509215757374	0.158077550266837
7639	ENSG00000172239.14	PAIP1	chr5	43526267	43557758	protein_coding	-	31491	1311.55844883259	0.19593786147636	0.217203126952084	0.90209503070177	0.367006388412126	0.614563101288505
10517	ENSG00000248092.8	NNT-AS1	chr5	43571594	43603230	lncRNA	-	31636	291.527821981313	0.164981816877492	0.161423755451395	1.02204174606239	0.306761142568131	0.557729449674852
2618	ENSG00000112992.18	NNT	chr5	43602692	43707405	protein_coding	+	104713	1525.70498853765	0.276195786142883	0.0919369955079991	3.00418547089514	0.00266292936725845	0.0194322809259406
10635	ENSG00000251141.6	MRPS30-DT	chr5	44742420	44808777	lncRNA	-	66357	32.0123755359837	0.0879927137509622	0.44727571226178	0.196730364155034	0.844038547253765	0.933156606727259
2619	ENSG00000112996.11	MRPS30	chr5	44808947	44820428	protein_coding	+	11481	500.71725992695	-0.490636122587711	0.109918241413049	-4.46364603618436	8.05766353437777e-06	0.000166743088932806
11249	ENSG00000272335.1	ENSG00000272335	chr5	44826076	44828592	lncRNA	+	2516	39.6611571622094	-0.4388005867733	0.394364558128023	-1.11267754094386	0.265846944645692	0.512113334027315
10547	ENSG00000248898.4	PELO-AS1	chr5	52673186	52799987	lncRNA	-	126801	30.9915547791572	0.251215548230218	0.432628058532958	0.580673267198826	0.561460682074448	0.771922408696618
9661	ENSG00000213949.10	ITGA1	chr5	52787916	52959209	protein_coding	+	171293	19.7559143770919	-0.105793185742485	0.453726868059326	-0.233164913056575	0.81563335032307	0.919041958732525
6686	ENSG00000164172.20	MOCS2	chr5	53095679	53110063	protein_coding	-	14384	155.736842053364	-0.16514875788604	0.188316760052343	-0.876973232972663	0.380501176956978	0.627271834698423
10506	ENSG00000247796.3	MOCS2-DT	chr5	53109816	53127673	lncRNA	+	17857	16.3566473522301	-0.830430680136573	0.53397902337343	-1.55517472370038	0.119904462420904	NA
6702	ENSG00000164258.12	NDUFS4	chr5	53560633	53683338	protein_coding	+	122705	1608.45012514787	0.434507464031522	0.101473532303113	4.28197830675293	1.85239044630053e-05	0.000341156178090423
8648	ENSG00000185305.12	ARL15	chr5	53883942	54310582	protein_coding	-	426640	9769.79526290697	-0.100103268946909	0.122860118604851	-0.81477431475438	0.415201505925923	0.657011863778944
10549	ENSG00000249069.8	LINC01033	chr5	54313564	54415238	lncRNA	+	101674	1785.99952503461	-0.762282037893872	0.135367188497856	-5.63121718307642	1.78942219946768e-08	9.51192388115142e-07
8188	ENSG00000178996.14	SNX18	chr5	54517759	54546586	protein_coding	+	28827	187.614155650883	0.407351139404804	0.176104619465617	2.31312012507619	0.020716035516634	0.0914048207531735
662	ENSG00000067248.11	DHX29	chr5	55256055	55307694	protein_coding	-	51639	832.868986370855	-0.15571029563457	0.118329548716806	-1.31590373937135	0.188206353528682	0.412209033621889
360	ENSG00000039123.16	MTREX	chr5	55307989	55425579	protein_coding	+	117590	4095.73532891754	-0.029457093258237	0.0829520012375104	-0.35511009763218	0.722507112197572	0.873383157834562
8046	ENSG00000177058.12	SLC38A9	chr5	55625845	55773194	protein_coding	-	147349	584.111955545287	-0.035095054642946	0.10532558596339	-0.3332054060933	0.738979237611473	0.881864235660047
4241	ENSG00000134352.21	IL6ST	chr5	55935095	55995022	protein_coding	-	59927	861.861189839523	0.284970763796433	0.136407870041459	2.08910793570651	0.0366980081696528	0.138029798668956
1316	ENSG00000095015.6	MAP3K1	chr5	56815549	56896152	protein_coding	+	80603	1463.80786488277	0.285963745287617	0.124660732688384	2.29393602235954	0.0217941739044734	0.09501976796983
