GeneID	GeneSymbol	Chromosome	Start	End	Class	Strand	Length	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
9376	ENSG00000198843.14	SELENOT	chr3	150602875	150630436	protein_coding	+	27561	705.951969493513	0.0283887639052027	0.10711353888105	0.265034319673898	0.790983023603297	0.955760229547835
8346	ENSG00000181788.4	SIAH2	chr3	150741125	150763477	protein_coding	-	22352	259.728709601926	-0.283492031813507	0.11846719835031	-2.39300022083087	0.0167112310293464	0.207213580671708
10439	ENSG00000244265.2	SIAH2-AS1	chr3	150761937	150873554	lncRNA	+	111617	25.4637811747861	0.269156998141765	0.388907309844524	0.692085212410556	0.488883817615342	NA
11746	ENSG00000289315.2	ENSG00000289315	chr3	152159528	152205461	lncRNA	-	45933	148.865516228836	0.216259714595482	0.186522024901161	1.15943259092367	0.246279898640663	0.689984634779452
5789	ENSG00000152601.18	MBNL1	chr3	152243828	152465780	protein_coding	+	221952	23025.2826290109	-0.0425495738799824	0.0857168446927922	-0.49639687546222	0.619614429108706	0.910817918639664
7396	ENSG00000169860.7	P2RY1	chr3	152835131	152841439	protein_coding	+	6308	56.6162297122831	-0.581071874975919	0.473481864485722	-1.22723153421527	0.219735580335353	NA
8331	ENSG00000181467.5	RAP2B	chr3	153162226	153170627	protein_coding	+	8401	189.137886989592	0.125056725456619	0.145213018488031	0.861194999998757	0.389130653421522	0.79453211495862
7880	ENSG00000174953.14	DHX36	chr3	154272546	154324487	protein_coding	-	51941	1936.87573562773	-0.0857227631744482	0.0673972963455104	-1.27190210620605	0.203407903427665	0.642846564322109
2738	ENSG00000114805.18	PLCH1	chr3	155375580	155745071	protein_coding	-	369491	122.055848406202	0.169278864720327	0.174894648361373	0.967890477532266	0.333099070556854	NA
6569	ENSG00000163655.16	GMPS	chr3	155870650	155944020	protein_coding	+	73370	3079.40544703137	-0.0233284677335247	0.0697707627844356	-0.334358788732187	0.738108833427735	0.945292728705711
10374	ENSG00000240489.1	SETP14	chr3	155987304	155988176	processed_pseudogene	+	872	69.7678091893358	-0.187442326974121	0.582631263271747	-0.32171690534	0.747667169591913	NA
2740	ENSG00000114850.7	SSR3	chr3	156539553	156555149	protein_coding	-	15596	689.699853739025	-0.179100067109415	0.0836324076042215	-2.14151514036259	0.0322325188547418	0.2887067505773
6570	ENSG00000163659.13	TIPARP	chr3	156673235	156706770	protein_coding	+	33535	838.535021098647	0.0651136483385987	0.12620687339074	0.515927909385767	0.60590476045181	0.90860789972319
10379	ENSG00000240875.6	LINC00886	chr3	156747343	156817062	lncRNA	-	69719	94.7604187609432	0.00526779387473627	0.279496385085895	0.0188474490398771	0.984962801673976	NA
9227	ENSG00000197980.14	LEKR1	chr3	156825481	157046129	protein_coding	+	220648	145.792955156533	0.170769302185223	0.145489973712879	1.17375306233976	0.240493949589529	0.684136319335644
6571	ENSG00000163660.12	CCNL1	chr3	157146508	157160760	protein_coding	-	14252	1469.32145718263	-0.0763778667801172	0.10097406775619	-0.75641071492274	0.44940298573006	0.827308740103292
10419	ENSG00000243176.8	ENSG00000243176	chr3	157174201	157381265	lncRNA	+	207064	135.29871789302	0.236773304212517	0.208697419388337	1.13452914226954	0.256572656639734	NA
9159	ENSG00000197415.12	VEPH1	chr3	157259742	157533619	protein_coding	-	273877	1858.11062160404	-0.0926967390009598	0.353663888751625	-0.262104054016269	0.793241221362261	0.956314821971585
7875	ENSG00000174899.13	SLC66A1L	chr3	157543246	157677749	transcribed_unitary_pseudogene	+	134503	69.8403804642876	0.531266246642817	0.18939565542361	2.80506036664127	0.00503071569541978	NA
7276	ENSG00000168779.21	SHOX2	chr3	158095905	158106420	protein_coding	-	10515	35.7887919111834	0.264168153295425	0.296991976034747	0.889479092406585	0.373745654742659	NA
7874	ENSG00000174891.14	RSRC1	chr3	158105855	158545730	protein_coding	+	439875	7529.03317567478	0.00913071554103688	0.103234874201399	0.0884460373654737	0.929522172112829	0.988007724717697
8125	ENSG00000178053.21	MLF1	chr3	158571163	158607252	protein_coding	+	36089	66.9945766821832	-0.118057235886321	0.244741004926609	-0.482376199777896	0.629538725201462	NA
7287	ENSG00000168827.15	GFM1	chr3	158644527	158695581	protein_coding	+	51054	1547.68419626965	-0.132732426761822	0.0793690719428945	-1.67234444743568	0.0944564197545735	0.47740947680713
3073	ENSG00000118855.21	MFSD1	chr3	158732198	158829719	protein_coding	+	97521	354.692835182952	-0.193377956214357	0.0935360583704952	-2.06741613430395	0.0386949592341788	0.316283573740356
8531	ENSG00000184100.6	BRD7P2	chr3	160100850	160102793	processed_pseudogene	+	1943	20.876276411948	-0.094119440160178	0.582085083417366	-0.161693612912414	0.871547134511348	NA
10538	ENSG00000248710.1	ENSG00000248710	chr3	160227454	160449829	protein_coding	-	222375	17.110391779643	-0.0206121522533619	0.393969516012921	-0.0523191552025711	0.958274390574173	NA
2676	ENSG00000113810.16	SMC4	chr3	160399274	160434954	protein_coding	+	35680	3608.91381001508	0.148801425290415	0.0691674252723511	2.15132231255537	0.0314507683190557	0.28485410163259
8754	ENSG00000186432.10	KPNA4	chr3	160495007	160565571	protein_coding	-	70564	2633.61010616938	-0.07918193925259	0.105212382376164	-0.752591448499782	0.451695457962478	0.828033820561028
10017	ENSG00000229320.3	KRT8P12	chr3	160565447	160569248	transcribed_processed_pseudogene	+	3801	23.696341920351	0.0563331720136321	0.334608517653353	0.168355463299927	0.86630364307354	NA
6554	ENSG00000163590.14	PPM1L	chr3	160755602	161078902	protein_coding	+	323300	124.67399161174	-0.0316445079868576	0.177020184371549	-0.178762145679607	0.858124469807063	NA
7335	ENSG00000169251.13	NMD3	chr3	161104696	161253532	protein_coding	+	148836	1176.28123168509	-0.150036639315547	0.096280868974119	-1.55832244675604	0.119156830489027	0.522944123102532
10388	ENSG00000241369.6	LINC01192	chr3	163109152	163361563	lncRNA	-	252411	135.897788658425	-0.120476929441578	0.193045294957011	-0.624086328902277	0.532570891648193	NA
2696	ENSG00000114209.15	PDCD10	chr3	167683298	167734939	protein_coding	-	51641	2418.44665675939	0.0138643601005296	0.0900433702671263	0.15397424662581	0.87763004162318	0.974778461700052
6544	ENSG00000163536.13	SERPINI1	chr3	167735243	167825569	protein_coding	+	90326	105.319673725455	0.136382526798676	0.216900369667832	0.628779595938617	0.529493359892445	NA
7798	ENSG00000173905.9	GOLIM4	chr3	168008689	168095924	protein_coding	-	87235	1924.95836198613	-0.0303593322378238	0.0919880287896882	-0.33003568656998	0.741372997456912	0.945890578152256
1078	ENSG00000085276.19	MECOM	chr3	169083499	169663775	protein_coding	-	580276	1146.20556998229	-0.0285089151947691	0.115210183150506	-0.247451348614958	0.804558939008289	0.956716878141958
1077	ENSG00000085274.16	MYNN	chr3	169773396	169789716	protein_coding	+	16320	368.831504375519	0.0339356401057239	0.106964167394996	0.317261760944736	0.751044990028052	0.949674281188938
138	ENSG00000008952.17	SEC62	chr3	169966635	169998373	protein_coding	+	31738	890.84455665537	-0.0165211190894457	0.0725125199937399	-0.227838159408499	0.819772059845832	0.960755007679083
7795	ENSG00000173890.17	GPR160	chr3	170037995	170085392	protein_coding	+	47397	66.6089129295599	0.136338992671365	0.200534223213028	0.679878927830347	0.496581125243229	NA
7794	ENSG00000173889.16	PHC3	chr3	170086732	170181749	protein_coding	-	95017	2454.81938161227	-0.00425826435343422	0.049294189966681	-0.0863847109834339	0.931160600362954	0.988127621385277
6549	ENSG00000163558.13	PRKCI	chr3	170222424	170305977	protein_coding	+	83553	1167.89764395293	-0.058805660452614	0.0711849237657583	-0.826097119189457	0.408749001735599	0.805590652164451
4474	ENSG00000136603.15	SKIL	chr3	170357342	170396835	protein_coding	+	39493	766.466850657845	0.138438986962435	0.140462194990517	0.985596067125264	0.324331368729681	0.749988678039802
11603	ENSG00000286695.1	ENSG00000286695	chr3	170691997	170736061	lncRNA	-	44064	25.7279423085572	-0.560856028213018	0.371461479832489	-1.50986322583418	0.13107832788519	NA
6553	ENSG00000163584.18	RPL22L1	chr3	170864875	170870208	protein_coding	-	5333	469.623919870239	-0.257798420377671	0.145744353756811	-1.76883984684465	0.0769206049562285	0.434556393570359
6552	ENSG00000163577.8	EIF5A2	chr3	170888418	170908644	protein_coding	-	20226	96.565597395103	0.0169179130225975	0.276791984615462	0.0611213978833274	0.951262527961812	NA
5882	ENSG00000154310.17	TNIK	chr3	171058414	171460408	protein_coding	-	401994	7675.55038788197	0.0955298822324315	0.0813530600245139	1.17426292512717	0.240289728554567	0.684136319335644
869	ENSG00000075651.17	PLD1	chr3	171600404	171810950	protein_coding	-	210546	780.623958757618	0.0527007610996224	0.183606609243287	0.287030849906887	0.774088698825191	0.952703884812511
862	ENSG00000075420.13	FNDC3B	chr3	172039578	172401669	protein_coding	+	362091	8120.42067155448	0.0793382004076447	0.0759257869879166	1.04494406386951	0.296048822761564	0.729613591931634
5279	ENSG00000144959.11	NCEH1	chr3	172630249	172711218	protein_coding	-	80969	303.962093502415	0.0350410727668566	0.128368066210203	0.272973441147558	0.784873631410247	0.954204969676952
2702	ENSG00000114346.14	ECT2	chr3	172750682	172821474	protein_coding	+	70792	2090.08115365276	0.172701108464945	0.110454635112238	1.5635478609789	0.117923787515729	0.521080202895261
8098	ENSG00000177694.16	NAALADL2	chr3	174438573	175810548	protein_coding	+	1371975	159.980769053462	-0.0181050714146885	0.207021831639397	-0.0874548895221109	0.930309940935027	0.988127621385277
8082	ENSG00000177565.19	TBL1XR1	chr3	177019340	177228000	protein_coding	-	208660	10180.2123611387	-0.00350320836326805	0.0751830752018555	-0.0465957046032296	0.962835455543839	0.995984120900961
9786	ENSG00000223930.9	ENSG00000223930	chr3	178164008	178385479	lncRNA	-	221471	12.492614545837	-0.224551556628897	0.478227080241815	-0.469550065034695	0.638676507874377	NA
10340	ENSG00000237978.6	KCNMB2-AS1	chr3	178526505	178937352	lncRNA	-	410847	830.08954350686	0.189692933028291	0.0790131298402817	2.40077735702584	0.0163602872199476	0.204121055442894
7674	ENSG00000172667.11	ZMAT3	chr3	178960121	179072215	protein_coding	-	112094	431.357062508848	0.141623134171196	0.120986445087857	1.17057025742308	0.241771558361717	0.685680424611225
3291	ENSG00000121879.6	PIK3CA	chr3	179148114	179240093	protein_coding	+	91979	1968.32419453886	0.101736340468784	0.0787247874995767	1.29230378004299	0.196251963421053	0.633690462933082
3290	ENSG00000121864.10	ZNF639	chr3	179323031	179338583	protein_coding	+	15552	425.743019704676	-0.196324519241216	0.103008975642215	-1.90589720960936	0.0566635431656749	0.378732605249451
7525	ENSG00000171109.19	MFN1	chr3	179347709	179394936	protein_coding	+	47227	686.990700309841	0.0201605506647114	0.0765275759484809	0.263441647208108	0.792210194080699	0.956314821971585
2712	ENSG00000114450.11	GNB4	chr3	179396088	179451476	protein_coding	-	55388	637.686275907397	-0.162638296705424	0.121508807103308	-1.33848978179127	0.180736829089468	0.611485949369517
10405	ENSG00000242539.2	ENSG00000242539	chr3	179396961	179399191	lncRNA	+	2230	15.2339557543757	-0.0329817465541138	0.367173323706363	-0.0898260968993761	0.928425409689783	NA
4468	ENSG00000136518.17	ACTL6A	chr3	179562886	179588407	protein_coding	+	25521	718.976839172798	-0.0892588867454449	0.0812455427236432	-1.09863118336299	0.271928970299169	0.711277156576951
4469	ENSG00000136522.14	MRPL47	chr3	179588285	179604649	protein_coding	-	16364	287.926983964344	0.0199951516840625	0.0993193311268045	0.201321852022281	0.840446916912306	0.965731100653594
11696	ENSG00000288698.1	ENSG00000288698	chr3	179604807	179784179	protein_coding	+	179372	13.1821644105628	0.390576559505819	0.519497515281574	0.75183527931625	0.45215012315318	NA
506	ENSG00000058056.10	USP13	chr3	179653032	179804366	protein_coding	+	151334	19.9564426384726	0.0576191839002065	0.360726995344449	0.159730723355449	0.87309319788573	NA
6585	ENSG00000163728.11	TTC14	chr3	180602163	180617828	protein_coding	+	15665	277.568909127466	-0.0728007493116482	0.136174173172552	-0.534614953889965	0.592916140967621	0.902812092798365
2708	ENSG00000114416.19	FXR1	chr3	180868141	180982753	protein_coding	+	114612	3039.75387351764	0.04828018736657	0.099511678652934	0.485171067558375	0.627555003488269	0.912498727391648
9580	ENSG00000205981.9	DNAJC19	chr3	180983697	180989774	protein_coding	-	6077	96.6843543942966	0.163806269334549	0.173068436894836	0.946482630071272	0.34390247765334	NA
10412	ENSG00000242808.12	SOX2-OT	chr3	180989762	181836880	lncRNA	+	847118	41.0749334897209	0.256290388702537	0.269595086100956	0.950649332705434	0.341782416673951	NA
507	ENSG00000058063.16	ATP11B	chr3	182793503	182921629	protein_coding	+	128126	3536.56881886243	0.159286204810755	0.0880802437718641	1.80842148011444	0.070540927305886	0.415805253366815
385	ENSG00000043093.15	DCUN1D1	chr3	182938074	182985953	protein_coding	-	47879	804.765270017174	0.128084291087033	0.0958864097455744	1.33579191698691	0.181617295682839	0.613326402419445
924	ENSG00000078070.14	MCCC1	chr3	183015218	183116075	protein_coding	-	100857	734.506995801904	-0.0243180185092132	0.0850613916507721	-0.285887851553772	0.774964018656027	0.953309036615673
465	ENSG00000053524.13	MCF2L2	chr3	183178041	183428778	protein_coding	-	250737	549.86635051986	0.298208516224126	0.0973178438108064	3.06427377083967	0.0021819913287788	0.0595626096017417
8014	ENSG00000176597.12	B3GNT5	chr3	183253253	183298504	protein_coding	+	45251	354.287104709198	0.136004413193829	0.151511751851439	0.897649268336519	0.369372563851379	0.78285883420459
11870	ENSG00000291106.1	LINC00888	chr3	183447582	183456017	lncRNA	+	8435	35.4346411954491	0.216923421068896	0.268147533747209	0.808970412807885	0.418532165125237	NA
2737	ENSG00000114796.16	KLHL24	chr3	183635610	183684519	protein_coding	+	48909	90.0272506017734	0.150617500158702	0.222510258153957	0.676901377079379	0.498468530329405	NA
6608	ENSG00000163872.16	YEATS2	chr3	183697797	183812624	protein_coding	+	114827	1105.25260912617	-0.0738741966541936	0.0708805751769279	-1.04223472326224	0.297302868041996	0.73025262395005
2735	ENSG00000114770.17	ABCC5	chr3	183919934	184017939	protein_coding	-	98005	1092.01615146325	0.0242412394589199	0.129214471321605	0.1876046793442	0.851186557793405	0.968841599525495
5287	ENSG00000145191.15	EIF2B5	chr3	184135038	184146127	protein_coding	+	11089	194.173379568136	0.0215768133506947	0.12941449860723	0.166726399150839	0.867585332748954	0.972866277315425
9968	ENSG00000228205.1	RPS3P3	chr3	184149704	184150435	processed_pseudogene	+	731	35.5958814530292	0.162594740286377	0.591044041982106	0.275097503294517	0.783241329692022	NA
6329	ENSG00000161202.20	DVL3	chr3	184155377	184173614	protein_coding	+	18237	270.693609894043	0.10459489777531	0.114128858451791	0.916463190766877	0.359424005196237	0.77356274140471
6330	ENSG00000161203.14	AP2M1	chr3	184174689	184184214	protein_coding	+	9525	291.2703169116	0.0574190219149216	0.138409824163478	0.414847878479372	0.678253267488118	0.927084973180395
6331	ENSG00000161204.12	ABCF3	chr3	184186095	184194012	protein_coding	+	7917	76.652848027111	-0.275801058695044	0.196889039490269	-1.40079437336416	0.161275571697679	NA
9678	ENSG00000214160.10	ALG3	chr3	184242301	184249548	protein_coding	-	7247	88.6006823928236	-0.215859546821885	0.151494534360184	-1.42486689525492	0.154195680670573	NA
7901	ENSG00000175166.17	PSMD2	chr3	184299198	184309050	protein_coding	+	9852	285.149299581252	0.0922029436975986	0.171133646006423	0.538777416652119	0.59004044809331	0.902384228534904
2744	ENSG00000114867.22	EIF4G1	chr3	184314495	184335358	protein_coding	+	20863	1043.41274867468	-0.0116897542389811	0.0878447444373587	-0.133072892565781	0.894135733053237	0.980322350329496
7903	ENSG00000175182.15	FAM131A	chr3	184335926	184348421	protein_coding	+	12495	18.759452502567	-0.449652236976176	0.347525120357585	-1.2938697395846	0.195710418471385	NA
6612	ENSG00000163882.10	POLR2H	chr3	184361710	184368596	protein_coding	+	6886	81.7049972100914	-0.25445557190653	0.205680986093858	-1.23713706715901	0.216036200568498	NA
8068	ENSG00000177383.5	MAGEF1	chr3	184710364	184712064	protein_coding	-	1700	25.3514608396554	0.192320406648055	0.29781302162386	0.645775680322525	0.5184246401104	NA
6034	ENSG00000156931.16	VPS8	chr3	184812143	185052614	protein_coding	+	240471	1874.2009282917	0.0140960764487951	0.0666580485067596	0.211468483770054	0.832521722423915	0.96328511297014
2675	ENSG00000113790.11	EHHADH	chr3	185190624	185281990	protein_coding	-	91366	139.003044115014	0.158854304588647	0.135653762169562	1.17102763718477	0.241587668390305	NA
819	ENSG00000073803.14	MAP3K13	chr3	185282941	185489094	protein_coding	+	206153	92.3247705743784	0.401703171053411	0.149707419822902	2.68325492169065	0.00729093914219955	NA
10026	ENSG00000229638.1	RPL4P4	chr3	185417495	185418778	processed_pseudogene	-	1283	36.5250879205674	-0.0258643934346453	0.494636234974375	-0.0522897264814924	0.958297839199576	NA
6614	ENSG00000163900.11	TMEM41A	chr3	185476496	185499057	protein_coding	-	22561	305.782727910693	-0.138956198878107	0.112129456932542	-1.2392479432207	0.21525369053727	0.662759568288528
6613	ENSG00000163898.10	LIPH	chr3	185506262	185552588	protein_coding	-	46326	42.9437405170243	0.738443036188606	0.300228803450163	2.45960090338629	0.0139091592125728	NA
6616	ENSG00000163904.13	SENP2	chr3	185582496	185633551	protein_coding	+	51055	421.58789226299	0.124283157558222	0.0888188266636525	1.39928844172722	0.161726504251473	0.586331086954223
818	ENSG00000073792.16	IGF2BP2	chr3	185643130	185825042	protein_coding	-	181912	3105.53630814958	-0.110945745532216	0.266753405917267	-0.41591126137908	0.677474938705261	0.926908565471707
4470	ENSG00000136527.19	TRA2B	chr3	185914558	185938103	protein_coding	-	23545	4876.18526229002	-0.0326905871187838	0.13740919743755	-0.237906833955864	0.811953354948764	0.957766042862229
10442	ENSG00000244405.8	ETV5	chr3	186046314	186110318	protein_coding	-	64004	370.127383522065	0.138413427242624	0.164060861488023	0.843671220467951	0.398853153886168	0.801997435108034
9618	ENSG00000213139.8	CRYGS	chr3	186538441	186546702	protein_coding	-	8261	52.3942701516723	0.220163866667787	0.209029952297474	1.0532646840701	0.292219699975948	NA
2679	ENSG00000113838.13	TBCCD1	chr3	186546067	186570543	protein_coding	-	24476	281.042089134243	-7.03213615931484e-05	0.117993667175567	-0.00059597572714233	0.99952448019685	0.999684543352067
1235	ENSG00000090520.12	DNAJB11	chr3	186567403	186585800	protein_coding	+	18397	243.901425703287	0.089209521976094	0.149948028527442	0.59493627793691	0.551886066371857	0.88144607008044
6038	ENSG00000156976.17	EIF4A2	chr3	186783205	186789897	protein_coding	+	6692	1160.26992376143	-0.258160824878634	0.125302773931068	-2.06029616727124	0.0393702361151422	0.317768761779454
6618	ENSG00000163918.12	RFC4	chr3	186789880	186807058	protein_coding	-	17178	456.442935801519	0.0919558327180073	0.0783331736073501	1.17390664112425	0.240432422098922	0.684136319335644
820	ENSG00000073849.16	ST6GAL1	chr3	186930325	187078553	protein_coding	+	148228	1935.21392990016	-0.124420750390429	0.112591719759925	-1.10506128386462	0.269133035169139	0.709795779553148
6619	ENSG00000163923.10	RPL39L	chr3	187120948	187180908	protein_coding	-	59960	204.714623047438	-0.0688692643435351	0.144107833776272	-0.477900906139878	0.632720736425355	0.915323857856473
2682	ENSG00000113916.18	BCL6	chr3	187721377	187745725	protein_coding	-	24348	83.1554583557576	0.425796288926031	0.217065926138405	1.96159893218126	0.0498091966990291	NA
5781	ENSG00000152492.15	CCDC50	chr3	191329085	191398659	protein_coding	+	69574	1054.21293622125	0.123248000554868	0.131393690508591	0.938005471022291	0.348241598518385	0.768704055342883
9781	ENSG00000223812.8	PYDC2-AS1	chr3	191425493	191591097	lncRNA	+	165604	1740.99538520489	-0.182804199483866	0.495714531132578	-0.36876909592746	0.712299841535114	0.939186502990274
9372	ENSG00000198836.11	OPA1	chr3	193593144	193697811	protein_coding	+	104667	2841.34730978826	-0.054838112784808	0.0589091921299386	-0.930892290355114	0.351909282956749	0.771455677027078
2699	ENSG00000114315.4	HES1	chr3	194136148	194138732	protein_coding	+	2584	21.9460736435435	-1.35361876414137	0.494995162132679	-2.7346100885296	0.00624542072051864	NA
4173	ENSG00000133657.17	ATP13A3	chr3	194402672	194498364	protein_coding	-	95692	2857.47334408371	-0.0955974722502698	0.0904213012646634	-1.05724503975513	0.290399769147667	0.725839012680107
10152	ENSG00000233058.3	ATP13A3-DT	chr3	194487140	194521156	lncRNA	+	34016	38.129243197255	-0.520908514798888	0.292263514073274	-1.78232481892451	0.0746962776548215	NA
10100	ENSG00000231770.8	TMEM44-AS1	chr3	194583991	194590260	lncRNA	+	6269	32.5671080466013	0.0947148445003062	0.282768402548633	0.334955545409697	0.737658620618948	NA
5280	ENSG00000145014.18	TMEM44	chr3	194587673	194633689	protein_coding	-	46016	141.359729380266	0.0122714050560156	0.149275837454826	0.0822062382314828	0.934482712846966	0.988726376341202
375	ENSG00000041802.11	LSG1	chr3	194640791	194672463	protein_coding	-	31672	452.349771760705	-0.174809049178454	0.0786363640846661	-2.22300523699494	0.0262154468410172	0.260050099207968
7804	ENSG00000173950.16	XXYLT1	chr3	195068284	195271159	protein_coding	-	202875	1887.62638880898	-0.0584781234114945	0.082488585329912	-0.708923824764506	0.478371749475205	0.842676423438215
2701	ENSG00000114331.16	ACAP2	chr3	195274745	195443044	protein_coding	-	168299	3314.30238446248	0.15456979114851	0.0864148941695639	1.78869386618946	0.073664131343188	0.42625808065332
8537	ENSG00000184203.8	PPP1R2	chr3	195514428	195543386	protein_coding	-	28958	420.804783918773	-0.0688033452811833	0.139318376607688	-0.49385692653403	0.621407226331147	0.910817918639664
11775	ENSG00000289929.1	ENSG00000289929	chr3	195635087	195640472	lncRNA	+	5385	14.878837528102	0.230454825227219	0.409123252618449	0.563289482453696	0.573237778792658	NA
10399	ENSG00000242086.8	MUC20-OT1	chr3	195658062	195739964	lncRNA	+	81902	592.100723965696	0.0288801846975933	0.0912447511208204	0.316513381239345	0.751612870089335	0.94990629846097
5286	ENSG00000145113.22	MUC4	chr3	195746765	195811973	protein_coding	-	65208	67.3892513546935	-0.0992729393557234	0.205131617406292	-0.483947528961853	0.628423108050875	NA
544	ENSG00000061938.21	TNK2	chr3	195863364	195911945	protein_coding	-	48581	184.513875978641	0.0751014397524011	0.19817643538929	0.378962511889342	0.704715702318761	0.93846249965408
11816	ENSG00000290762.1	ENSG00000290762	chr3	195913078	195953531	lncRNA	-	40453	103.77755522022	0.0294697537809748	0.328580692231163	0.0896880263440503	0.928535131186421	NA
11817	ENSG00000290763.1	SDHAP1	chr3	195959748	195990318	lncRNA	-	30570	15.9815895553173	0.178196475655409	0.487625959709223	0.365436810955819	0.714785367279112	NA
783	ENSG00000072274.14	TFRC	chr3	196012511	196082153	protein_coding	-	69642	4559.09671646745	-0.111030175486712	0.113484824930229	-0.978370240734596	0.32789124119244	0.750291484536069
9823	ENSG00000224652.4	LINC00885	chr3	196142516	196160893	lncRNA	+	18377	75.3906265558208	0.0634534333710209	0.23092693618357	0.274777097984707	0.783487494231314	NA
6332	ENSG00000161217.12	PCYT1A	chr3	196214222	196287957	protein_coding	-	73735	208.008702802283	0.130248053343468	0.112800183829746	1.15467944219007	0.248221721098293	0.69286011334493
6632	ENSG00000163960.12	UBXN7	chr3	196347662	196432430	protein_coding	-	84768	1142.19425561441	0.149392679782846	0.100063798392816	1.49297430421721	0.135443913234815	0.551252721817174
6633	ENSG00000163961.4	RNF168	chr3	196468783	196503768	protein_coding	-	34985	596.62329360324	0.172568898748744	0.0878751693459572	1.96379591678913	0.0495537638132131	0.355257120906722
8693	ENSG00000185798.8	WDR53	chr3	196554177	196568674	protein_coding	-	14497	165.715940246395	-0.120938284681912	0.11754624158415	-1.02885709531881	0.303546832290861	0.732629740531528
7809	ENSG00000174013.8	FBXO45	chr3	196568611	196589059	protein_coding	+	20448	420.558639009608	-0.154738271579006	0.0905907177230426	-1.70810294330682	0.0876172428811242	0.460916855676636
6634	ENSG00000163964.18	PIGX	chr3	196639775	196736007	protein_coding	+	96232	162.863727591674	0.0629907916705943	0.127853177042799	0.492680691458361	0.622238222801626	0.910817918639664
7807	ENSG00000174007.9	CEP19	chr3	196706277	196712250	protein_coding	-	5973	10.2185544421968	0.45293765397451	0.473341985506378	0.956893045289359	0.338621241872894	NA
8274	ENSG00000180370.10	PAK2	chr3	196739857	196832647	protein_coding	+	92790	1608.20609371199	-0.021679874607267	0.0715144766914513	-0.303153649586288	0.761772770123371	0.950716409957121
3093	ENSG00000119231.11	SENP5	chr3	196867856	196934714	protein_coding	+	66858	1394.13781375272	0.00295243290166337	0.0782182519529479	0.0377460864689153	0.969890130470408	0.997494448099052
2716	ENSG00000114503.11	NCBP2	chr3	196935402	196942594	protein_coding	-	7192	229.103152886136	0.00028021689871238	0.11239145885652	0.00249322236372168	0.998010698430307	0.999684543352067
11193	ENSG00000270170.2	NCBP2AS2	chr3	196942674	196943543	protein_coding	+	869	14.7079997546115	-0.588613713896705	0.442185871310133	-1.33114545734518	0.183141154083136	NA
3092	ENSG00000119227.8	PIGZ	chr3	196946356	196969060	protein_coding	-	22704	57.4085710865168	0.0571632716280044	0.232511245913051	0.245851642158336	0.805797078960544	NA
6635	ENSG00000163975.14	MELTF	chr3	196980590	197029835	protein_coding	-	49245	71.994186901068	-0.0123036720627926	0.320878364651988	-0.0383437259041652	0.969413628172256	NA
871	ENSG00000075711.21	DLG1	chr3	197042560	197299330	protein_coding	-	256770	7743.53660460313	0.151271399406778	0.083668353567516	1.80798824115393	0.0706083307221958	0.415836299915613
11866	ENSG00000291091.1	SDHAP4	chr3	197578213	197627930	lncRNA	-	49717	217.782234691612	0.104331387255161	0.144405086076902	0.722491084556398	0.469992604747071	0.838750339030743
5281	ENSG00000145016.17	RUBCN	chr3	197668867	197749727	protein_coding	-	80860	400.436393513824	0.0238639107418911	0.0928842550887534	0.256920946602721	0.797239800161	0.956473318736112
3306	ENSG00000122068.13	FYTTD1	chr3	197737179	197787596	protein_coding	+	50417	404.178483748513	-0.0238782223637319	0.10963118385305	-0.217805021568847	0.827581031846577	0.963060112832977
8717	ENSG00000186001.14	LRCH3	chr3	197791226	197888436	protein_coding	+	97210	1280.83291993579	0.0963758827577478	0.0689033052722099	1.39871204112785	0.161899351928465	0.586331086954223
2713	ENSG00000114473.14	IQCG	chr3	197889077	197960142	protein_coding	-	71065	81.6978191854743	0.237386788350051	0.19195398232867	1.23668592581522	0.216203705755513	NA
8432	ENSG00000182899.17	RPL35A	chr3	197950190	197956610	protein_coding	+	6420	556.939778263057	-0.0936357463652868	0.144077833917102	-0.649896960688357	0.515758781539771	0.864135705733857
8674	ENSG00000185621.11	LMLN	chr3	197960200	198043720	protein_coding	+	83520	370.994584270134	-0.0782257776584086	0.0849527410632183	-0.920815228318486	0.357146903010086	0.773102663694768
11837	ENSG00000290937.1	ENSG00000290937	chr3	198153287	198222513	lncRNA	+	69226	34.3206020279784	0.257672672165241	0.327906494405687	0.785811432714254	0.43197796770548	NA
11263	ENSG00000272602.6	ZNF595	chr4	53286	88208	protein_coding	+	34922	340.156982552217	-0.220121456204987	0.170741443345253	-1.28920929735779	0.197325333643292	0.634481499624768
10599	ENSG00000250312.8	ZNF718	chr4	124501	202303	protein_coding	+	77802	971.65398335016	0.0858291125404772	0.120422599407726	0.712732601377237	0.476011238731077	0.841610927524663
11802	ENSG00000290382.1	ZNF876P	chr4	212610	255985	lncRNA	+	43375	10.9914613878904	0.147845211137753	0.474637759830595	0.311490622217923	0.755427670932963	NA
8433	ENSG00000182903.16	ZNF721	chr4	425815	499156	protein_coding	-	73341	286.239279888796	-0.121322728425166	0.113787848479385	-1.06621866962487	0.286324804502103	0.7221010548685
7825	ENSG00000174227.16	PIGG	chr4	499210	540200	protein_coding	+	40990	493.765804014967	-0.174214913955851	0.0853919281998986	-2.0401801157133	0.041332389471004	0.325788596360098
