GeneID	GeneSymbol	Chromosome	Start	End	Class	Strand	Length	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
10621	ENSG00000250896.1	RNPS1P1	chr4	11371975	11372892	processed_pseudogene	+	917	35.1243632518847	0.604894784755234	0.626393128049268	0.965679152067032	0.334204754712493	0.560922724295911
6088	ENSG00000157869.16	RAB28	chr4	13361354	13484365	protein_coding	-	123011	3187.20113181534	0.417931305659318	0.114064688201177	3.66398499176369	0.000248321341901928	0.00251642983467959
11452	ENSG00000281202.2	LINC01097	chr4	13526319	13534335	lncRNA	-	8016	16.3191630355674	0.0241578493293229	0.60451730544108	0.0399622130117455	0.968123251861548	NA
354	ENSG00000038219.13	BOD1L1	chr4	13568738	13627725	protein_coding	-	58987	1021.9489956083	0.280397895955056	0.0947344044207664	2.9598317281825	0.0030780711704611	0.0190386327745018
4584	ENSG00000137449.17	CPEB2	chr4	15002481	15070153	protein_coding	+	67672	53.7358867932482	0.781021314947595	0.720418892740416	1.08412108957422	0.278311113199368	0.5014492715486
414	ENSG00000048342.18	CC2D2A	chr4	15469865	15601552	protein_coding	+	131687	30.4521463174387	-2.10185883926579	0.719290419707754	-2.92212822759376	0.00347648381455194	0.0209830630235456
3061	ENSG00000118564.15	FBXL5	chr4	15604381	15681679	protein_coding	-	77298	1576.72558397146	0.403415692251246	0.0987284390825487	4.08611435570193	4.38657639199746e-05	0.000587640752025514
11690	ENSG00000288606.1	ENSG00000288606	chr4	15681756	15705565	lncRNA	+	23809	11.0804646754519	0.353678674747898	0.70659987923302	0.500535996597961	0.616697716403551	NA
7388	ENSG00000169762.17	TAPT1	chr4	16160505	16227410	protein_coding	-	66905	2130.85607289014	0.249583207975163	0.131412534609049	1.89923441258986	0.0575336620131344	0.175411400836603
11039	ENSG00000263327.6	TAPT1-AS1	chr4	16226685	16320140	lncRNA	+	93455	255.713803954017	0.614601512086753	0.181606285805555	3.38425241924063	0.000713723546418402	0.00588166028312539
5709	ENSG00000151552.13	QDPR	chr4	17460261	17512206	protein_coding	-	51945	516.905683787337	-1.02605025452703	0.148809794274267	-6.89504517851796	5.38476871909896e-12	4.5153957541452e-10
15	ENSG00000002549.13	LAP3	chr4	17577198	17607972	protein_coding	+	30774	425.041046712753	-0.812646021092106	0.159175615642493	-5.10534240946365	3.30196066998074e-07	8.55472593390058e-06
10568	ENSG00000249502.3	MED28-DT	chr4	17586267	17614585	lncRNA	-	28318	41.8834359844974	0.204495808803997	0.356380007900827	0.573813918486987	0.566093729091498	0.755917240518455
3062	ENSG00000118579.13	MED28	chr4	17614641	17634105	protein_coding	+	19464	826.697974022172	-0.0148756070848081	0.114703325653005	-0.129687670345401	0.896813537819244	0.95110028122653
6503	ENSG00000163257.11	DCAF16	chr4	17800655	17810758	protein_coding	-	10103	865.843566276584	0.049077856983155	0.124050515743673	0.395627996296001	0.692379480691915	0.837960047082643
2347	ENSG00000109805.10	NCAPG	chr4	17810979	17844865	protein_coding	+	33886	2298.76582647637	0.844815607019658	0.118113674959514	7.15256389498706	8.5171864209855e-13	8.50557207586597e-11
8134	ENSG00000178177.17	LCORL	chr4	17841187	18021876	protein_coding	-	180689	4234.41712545387	0.134603288047584	0.116767798016668	1.15274322487754	0.249015794012279	0.466320916676591
11557	ENSG00000286046.1	ENSG00000286046	chr4	18418662	18888662	lncRNA	+	470000	73.8018056954096	0.238500652057451	0.579085609434296	0.411857328470726	0.680443998910409	0.830427433399716
10523	ENSG00000248238.2	LINC02438	chr4	19172335	19456994	lncRNA	-	284659	333.295746822279	0.787952298772114	0.770127994486705	1.02314459987562	0.306239482207579	0.532386229941034
10532	ENSG00000248515.2	ENSG00000248515	chr4	19455418	19938448	lncRNA	+	483030	327.705135578709	0.711531289781533	0.800329158948466	0.889048314466509	0.373977114590655	0.599640724533404
6489	ENSG00000163138.19	PACRGL	chr4	20696282	20752907	protein_coding	+	56625	567.713513552387	-0.2682035965222	0.141474241739175	-1.89577687941715	0.0579895543883069	0.176214455036114
5805	ENSG00000152990.14	ADGRA3	chr4	22345071	22516066	protein_coding	-	170995	1886.01555390714	-0.765042712945283	0.159548114324448	-4.79505957299837	1.62626494625571e-06	3.53752879893446e-05
10312	ENSG00000237350.1	CDC42P6	chr4	22727375	22727950	processed_pseudogene	-	575	23.7072218984776	0.230846128391939	0.825265167246079	0.279723581648643	0.77968958473048	0.887967773134649
10543	ENSG00000248837.7	ENSG00000248837	chr4	22989147	23193740	lncRNA	+	204593	316.998563328303	-0.6334057152872	0.375663471750763	-1.68609876370263	0.0917767780947496	0.243342483072852
2333	ENSG00000109606.13	DHX15	chr4	24517441	24584554	protein_coding	-	67113	7484.89182935042	-0.133588933296341	0.0989594510755884	-1.34993607830647	0.177036487707298	0.37543355549511
2334	ENSG00000109618.13	SEPSECS	chr4	25120014	25160550	protein_coding	-	40536	556.68019763095	0.51391728829649	0.137297998585215	3.7430792407183	0.000181778872716881	0.00193492336898734
353	ENSG00000038210.14	PI4K2B	chr4	25160663	25279204	protein_coding	+	118541	824.105680850534	0.177105468934544	0.106325197266693	1.66569612366028	0.0957739544536565	0.250852858768101
7214	ENSG00000168228.16	ZCCHC4	chr4	25312774	25370383	protein_coding	+	57609	990.908629757949	0.140402643841081	0.112300451621824	1.25024113272395	0.211211475265417	0.420578150971044
467	ENSG00000053900.11	ANAPC4	chr4	25377263	25418498	protein_coding	+	41235	925.604689002381	-0.367326166306843	0.123923942990031	-2.96412587788942	0.00303544091398973	0.0188599086200097
1265	ENSG00000091490.11	SEL1L3	chr4	25747433	25863760	protein_coding	-	116327	979.929837492834	0.11451011276594	0.142563136603461	0.803223859225614	0.421845357430377	0.640759299138922
10600	ENSG00000250317.9	SMIM20	chr4	25861830	25929813	protein_coding	+	67983	182.207117598153	0.226457414968565	0.228940495726699	0.989154034325592	0.322587783867599	0.548294415253841
7212	ENSG00000168214.22	RBPJ	chr4	26163455	26435131	protein_coding	+	271676	2810.64178501528	0.180565692354561	0.103745473916911	1.74046814320955	0.0817768491626817	0.225538209402977
2337	ENSG00000109680.11	TBC1D19	chr4	26576437	26756223	protein_coding	+	179786	489.95912041475	0.392066440181687	0.205576531127725	1.90715563703181	0.0565004363229627	0.173464866687464
2339	ENSG00000109689.20	STIM2	chr4	26857601	27025381	protein_coding	+	167780	2373.61765560941	0.221304766199826	0.155650086256583	1.42180946713395	0.155081570517057	0.344573432874164
10632	ENSG00000251129.3	LINC02506	chr4	31997376	32228543	lncRNA	+	231167	6342.3947416645	0.804220242268432	0.106230044629499	7.5705535573606	3.71637173563557e-14	4.58700488943334e-12
10626	ENSG00000250954.6	ENSG00000250954	chr4	33775498	34039914	lncRNA	-	264416	21.1154914951541	0.427020499813852	0.672178487950883	0.635278437897667	0.525246833827073	NA
10537	ENSG00000248685.6	LINC02484	chr4	34120090	34335351	lncRNA	-	215261	359.507006959946	0.721198861769881	0.561300781868716	1.28487058109704	0.198837512816565	0.404187653273495
10653	ENSG00000251438.1	ENSG00000251438	chr4	36311190	36392410	lncRNA	-	81220	48.169673104904	0.957764977246496	0.585571146193893	1.63560821511066	0.101921609933544	0.261835567146861
10522	ENSG00000248215.6	LINC02505	chr4	36496128	36641939	lncRNA	-	145811	1716.96817547642	0.149017534878084	0.262929182778236	0.566759206047397	0.570877789726907	0.759064316567376
11014	ENSG00000261761.5	LINC02616	chr4	37001772	37023499	lncRNA	+	21727	845.238713396783	0.19486115847449	0.212208197559654	0.918254623126478	0.358485577582012	0.585135820169154
8350	ENSG00000181826.10	RELL1	chr4	37590800	37686376	protein_coding	-	95576	529.994773362288	0.164965755647675	0.137160852009377	1.20271748994674	0.229085663384729	0.443337949379545
7339	ENSG00000169299.14	PGM2	chr4	37826660	37862937	protein_coding	+	36277	594.863916713923	-0.160005488361214	0.206545909483766	-0.77467275319626	0.438533055137642	0.656842870287292
10582	ENSG00000249863.2	ENSG00000249863	chr4	37868292	37869978	processed_pseudogene	+	1686	8.66637733223759	-0.603491744219786	0.853776643644319	-0.706849676331974	0.479659899896538	NA
621	ENSG00000065882.18	TBC1D1	chr4	37891084	38139175	protein_coding	+	248091	1184.01758165339	0.231787430734019	0.1094667697815	2.11742276854131	0.0342239835247707	0.120496941993464
10083	ENSG00000231160.12	KLF3-AS1	chr4	38602438	38664926	lncRNA	-	62488	53.7464834302231	-0.201689950411284	0.410868699858051	-0.490886627482125	0.623506635640893	0.79554767554631
2345	ENSG00000109787.13	KLF3	chr4	38664197	38701517	protein_coding	+	37320	2353.43172853889	-0.00537668421125987	0.127862261114779	-0.0420505954171523	0.966458364449177	0.98401567647365
7816	ENSG00000174125.8	TLR1	chr4	38790677	38856817	protein_coding	-	66140	40.9158114468528	1.58120914070799	0.444997541064645	3.55329860233607	0.00038043237156946	0.0035325863074307
9183	ENSG00000197712.12	FAM114A1	chr4	38867677	38945739	protein_coding	+	78062	166.308684872505	0.449267199999738	0.272830677401567	1.64668872385814	0.0996220431349576	0.258161864552373
3293	ENSG00000121895.8	TMEM156	chr4	38966744	39032922	protein_coding	-	66178	226.432168286585	0.941112424212725	0.537698105500536	1.75026174462091	0.0800731588223927	0.222122133753531
2346	ENSG00000109790.18	KLHL5	chr4	39045039	39126857	protein_coding	+	81818	802.660925959265	0.262437384122963	0.635287536544011	0.413100161779708	0.679533230896334	0.829776849866188
6084	ENSG00000157796.18	WDR19	chr4	39182504	39285810	protein_coding	+	103306	357.682326924079	0.291361901579965	0.202370463494458	1.43974519081903	0.149939502891178	0.337241080929481
341	ENSG00000035928.17	RFC1	chr4	39287456	39366375	protein_coding	-	78919	1891.71057079202	0.318938832567362	0.14561713553314	2.19025619065813	0.0285056621286445	0.104652072521068
6574	ENSG00000163682.17	RPL9	chr4	39452587	39458931	protein_coding	-	6344	1037.30613580656	-0.528264705393701	0.15005484530959	-3.52047749143853	0.000430770552301559	0.00394632774993092
3294	ENSG00000121897.15	LIAS	chr4	39459004	39485109	protein_coding	+	26105	397.271452957745	-0.297826007601538	0.154450842303083	-1.92828995401077	0.0538190706741997	0.167322670230182
2348	ENSG00000109814.12	UGDH	chr4	39498755	39528311	protein_coding	-	29556	161.936118361472	-0.385608427802842	0.227343436656611	-1.69614937415273	0.0898575951588815	0.240062111323316
10559	ENSG00000249348.2	UGDH-AS1	chr4	39527720	39594707	lncRNA	+	66987	46.9810835558196	0.321743957407025	0.411947605293089	0.781031260463606	0.434784109065051	0.652651467351678
6575	ENSG00000163683.12	SMIM14	chr4	39546336	39638902	protein_coding	-	92566	129.320544482184	1.10031231683412	0.272157997983338	4.04291744129263	5.27902123648937e-05	0.0006854615636269
927	ENSG00000078140.14	UBE2K	chr4	39698109	39782792	protein_coding	+	84683	5521.32039515788	0.130804174548641	0.104645526934391	1.24997387256362	0.211309091794284	0.420578150971044
3292	ENSG00000121892.15	PDS5A	chr4	39822863	39977956	protein_coding	-	155093	7288.83197032994	0.229070434909216	0.0787880649098712	2.90742557481592	0.00364417048599915	0.0218034928043032
9573	ENSG00000205794.4	ENSG00000205794	chr4	40042917	40057199	transcribed_processed_pseudogene	-	14282	33.4267839858614	0.621459417024716	0.475210201051103	1.30775689505429	0.190955778812932	0.393150718630349
929	ENSG00000078177.15	N4BP2	chr4	40056797	40158252	protein_coding	+	101455	1200.93295602418	0.509424428833093	0.110498346078111	4.61024483093151	4.02195027651104e-06	7.88948639062032e-05
7242	ENSG00000168421.14	RHOH	chr4	40191011	40246967	protein_coding	+	55956	614.302836194262	0.675957304070903	0.743271489295167	0.909435265318603	0.363120413873839	0.589721724778847
6579	ENSG00000163694.15	RBM47	chr4	40423267	40630875	protein_coding	-	207608	111.473437307302	0.743877592046827	0.881903313283876	0.843491095726704	0.398953843603198	0.621279837252783
6580	ENSG00000163697.18	APBB2	chr4	40810027	41216714	protein_coding	-	406687	79.5283566455033	0.154450588064469	0.372327106393407	0.414824989672587	0.678270024420031	0.829335905149902
2309	ENSG00000109133.14	TMEM33	chr4	41935129	41960803	protein_coding	+	25674	1444.5970543	-0.43691064903352	0.106553387486528	-4.1003919193912	4.12451032618256e-05	0.000564734292305728
223	ENSG00000014824.14	SLC30A9	chr4	41990502	42090461	protein_coding	+	99959	2689.4415490492	0.243209661918229	0.0719763763756321	3.37902064767696	0.000727445444505997	0.00596342403574506
3463	ENSG00000124406.17	ATP8A1	chr4	42408373	42657121	protein_coding	-	248748	12.900901186566	-0.139267073349675	0.673886639084815	-0.206662464088632	0.83627347383272	NA
8106	ENSG00000177752.15	YIPF7	chr4	44622088	44678556	protein_coding	-	56468	10.6674289086443	0.799686982956956	0.722847402054173	1.10630124793203	0.268596151837702	NA
5732	ENSG00000151806.14	GUF1	chr4	44678420	44700928	protein_coding	+	22508	1213.69784773253	-0.21372591684717	0.0970545307169894	-2.20212199542125	0.0276566921682199	0.102258082621305
6504	ENSG00000163281.12	GNPDA2	chr4	44682200	44726588	protein_coding	-	44388	448.892694213185	0.0883558364739568	0.226220087817332	0.390574671446959	0.696111650681053	0.839937003814957
7308	ENSG00000169019.11	COMMD8	chr4	47450787	47463702	protein_coding	-	12915	69.3608925074805	0.408651485645348	0.365541704574832	1.11793396083398	0.263595199276976	0.484649785561779
5291	ENSG00000145244.12	CORIN	chr4	47593999	47838106	protein_coding	-	244107	12.8709284326834	-1.03397114108698	0.725515821179224	-1.42515312678696	0.154112942345215	NA
10932	ENSG00000259959.1	ENSG00000259959	chr4	47840122	47844339	lncRNA	-	4217	51.3947245033786	-0.393158911919054	0.372075052400825	-1.05666560921563	0.290664225749822	0.516073463691902
7460	ENSG00000170448.12	NFXL1	chr4	47847233	47914667	protein_coding	-	67434	1031.74493770973	-0.45206494506881	0.108764096378353	-4.15638027733187	3.23329481690547e-05	0.00046067112274587
6506	ENSG00000163293.12	NIPAL1	chr4	47914142	48040173	protein_coding	+	126031	26.7848960298503	-1.5900167893276	0.574730157868319	-2.76654490382929	0.00566537819947608	0.0307633116763444
842	ENSG00000074966.11	TXK	chr4	48066393	48134250	protein_coding	-	67857	256.224486156445	-0.695961324480649	0.276361154032398	-2.51830372802344	0.0117921584987861	0.0542222105940418
4362	ENSG00000135605.13	TEC	chr4	48135783	48269838	protein_coding	-	134055	4932.86957263412	-0.669305899471705	0.181324255541854	-3.69120996786453	0.000223189796007043	0.00230643453352527
2310	ENSG00000109171.15	SLAIN2	chr4	48341529	48426201	protein_coding	+	84672	2402.4595265745	0.292047183901664	0.110601161323382	2.64054355675127	0.00827731520128205	0.0414645020430928
5292	ENSG00000145248.7	SLC10A4	chr4	48483343	48489526	protein_coding	+	6183	109.730953625714	-0.885240107095434	0.250841515473267	-3.52908132222546	0.000417004965419487	0.00382804436047613
8384	ENSG00000182223.7	ZAR1	chr4	48490252	48494389	protein_coding	+	4137	34.9568527355083	-0.682628164329777	0.429534127837819	-1.58922916734458	0.112008663708299	0.278492837229896
864	ENSG00000075539.15	FRYL	chr4	48497357	48780322	protein_coding	-	282965	6767.23715550179	0.468594325446806	0.111659186851921	4.19664819938409	2.70894224422455e-05	0.000394142126527241
2311	ENSG00000109180.15	OCIAD1	chr4	48805212	48861817	protein_coding	+	56605	1677.11871902929	0.269736132071826	0.110852406427578	2.43329072200204	0.0149622820209643	0.0654041655393125
10339	ENSG00000237961.4	ENSG00000237961	chr4	49238032	49245419	processed_pseudogene	-	7387	22.5947432612098	0.804871442763797	0.451251840218376	1.78364135285142	0.0744819615154725	0.210662790341643
2312	ENSG00000109184.15	DCUN1D4	chr4	51843000	51916837	protein_coding	+	73837	2161.8100331297	-0.418910826398572	0.0866351879187429	-4.83534273384941	1.32916423204838e-06	2.95564151600232e-05
2313	ENSG00000109189.13	USP46	chr4	52590960	52659301	protein_coding	-	68341	819.771784270065	-0.426165135538405	0.195574429894587	-2.17904322036425	0.0293284576320345	0.106927682405542
10545	ENSG00000248866.1	USP46-DT	chr4	52659406	52661668	lncRNA	+	2262	13.3659859731886	-0.834086789946605	0.73589710987402	-1.13342854422868	0.257034332774322	NA
10597	ENSG00000250302.3	LINC01618	chr4	52712394	52866821	lncRNA	+	154427	25.9605072113052	-0.810251060420912	0.485528995457269	-1.66880056186515	0.0951569113451457	0.249885222686673
8536	ENSG00000184178.17	SCFD2	chr4	52872982	53366066	protein_coding	-	493084	5195.02180087165	-0.70203548369503	0.111560270470737	-6.29288079647654	3.11627648763728e-10	1.76455140292245e-08
11462	ENSG00000282278.1	ENSG00000282278	chr4	53377839	54295272	protein_coding	+	917433	14.418297797818	-0.204472255654852	0.679000812803422	-0.30113698216448	0.763310041413493	NA
782	ENSG00000072201.14	LNX1	chr4	53459301	53701405	protein_coding	-	242104	95.3658745586861	0.576371173149645	1.01489389071642	0.567912742821598	0.570094218854825	0.758721225359856
2314	ENSG00000109220.11	CHIC2	chr4	54009789	54064605	protein_coding	-	54816	746.505839966786	0.483325557408823	0.149639622161984	3.2299303515056	0.00123820377650822	0.00927808218618201
6061	ENSG00000157404.17	KIT	chr4	54657267	54740783	protein_coding	+	83516	84.6908676290782	-3.85538565796692	0.817843455832912	-4.71408755608431	2.42796253601921e-06	5.02281891867627e-05
10577	ENSG00000249700.9	SRD5A3-AS1	chr4	55363971	55395847	lncRNA	-	31876	10.7571672847744	-1.13892127938436	0.753099179175444	-1.51231246942979	0.130454390358487	NA
4284	ENSG00000134851.13	TMEM165	chr4	55395957	55453397	protein_coding	+	57440	2086.07989836531	-0.292959958311704	0.140732418400798	-2.08168069333799	0.0373716452717597	0.128490617624501
4285	ENSG00000134852.15	CLOCK	chr4	55427903	55546909	protein_coding	-	119006	3288.2000282607	-0.0924197042667765	0.0854849015005994	-1.08112312986789	0.279642345899216	0.502925862754239
6524	ENSG00000163440.12	PDCL2	chr4	55556519	55592245	protein_coding	-	35726	103.82339387795	-1.06142696266143	0.509847791804549	-2.08185066155652	0.0373561125954607	0.128490617624501
2315	ENSG00000109255.11	NMU	chr4	55595229	55636698	protein_coding	-	41469	3218.47131716578	-1.34330159095428	0.281718345642161	-4.76824321785753	1.85839345858204e-06	3.979425368913e-05
1253	ENSG00000090989.18	EXOC1	chr4	55853648	55905086	protein_coding	+	51438	892.822513617518	0.245265348909659	0.12731417200146	1.92645755813301	0.0540472664307018	0.167761859774303
7868	ENSG00000174799.12	CEP135	chr4	55948871	56033361	protein_coding	+	84490	1460.3432793713	0.770197937826582	0.108204778196027	7.11796605165871	1.0953133929292e-12	1.04626240185455e-10
6062	ENSG00000157426.14	AASDH	chr4	56338287	56387508	protein_coding	-	49221	449.294776608783	0.356079484348826	0.148255567765742	2.4017950200121	0.0163148475613565	0.0696535563394874
11185	ENSG00000269921.1	ENSG00000269921	chr4	56387625	56388153	lncRNA	+	528	10.6013329040634	-1.05088543395107	0.67822929334129	-1.54945450494167	0.12127249999811	NA
3726	ENSG00000128059.8	PPAT	chr4	56393362	56435615	protein_coding	-	42253	2374.93850826286	-0.928917136062334	0.105338043156272	-8.8184392668493	1.16066130226534e-18	2.65622175112183e-16
3725	ENSG00000128050.9	PAICS	chr4	56435741	56464578	protein_coding	+	28837	2457.10653652652	-0.812012292284193	0.120729815489602	-6.72586377268281	1.74553816846493e-11	1.33157894309633e-09
7866	ENSG00000174780.17	SRP72	chr4	56467617	56503681	protein_coding	+	36064	1804.90336511882	-0.140953057129726	0.0933372340744229	-1.51014821177727	0.131005609817845	0.309217151665025
9027	ENSG00000196503.5	ARL9	chr4	56505209	56524959	protein_coding	+	19750	9.91359309314429	1.07449072134955	0.740191425546437	1.45163897373753	0.146602016008086	NA
10576	ENSG00000249693.3	THEGL	chr4	56530606	56603507	protein_coding	+	72901	107.31873209647	0.347033220838441	0.303528568234316	1.14332968015894	0.252901736507596	0.470788946879501
1056	ENSG00000084093.19	REST	chr4	56907876	56966808	protein_coding	+	58932	1000.42041281271	0.107059918734347	0.117619050349921	0.910226008591634	0.362703330514641	0.589305736681458
1055	ENSG00000084092.7	NOA1	chr4	56963350	56977606	protein_coding	-	14256	209.842002020443	-0.678239041041479	0.177553499680686	-3.81991367256198	0.000133498389572678	0.00149793647544011
402	ENSG00000047315.17	POLR2B	chr4	56977722	57031158	protein_coding	+	53436	2416.6410234738	-0.193680173872582	0.0757197734815159	-2.55785463911698	0.0105320106674435	0.0496754560677833
11534	ENSG00000285711.1	LINC02835	chr4	65225867	65241814	lncRNA	-	15947	117.233105868999	0.142842670756078	0.755692314608354	0.189022262096324	0.850075368676058	0.927361933329639
10562	ENSG00000249413.2	ENSG00000249413	chr4	65998846	66150012	lncRNA	+	151166	166.177609290719	0.542855457794567	0.452248056176773	1.20034890228998	0.230003864890251	0.444071249621967
10588	ENSG00000250075.7	ENSG00000250075	chr4	67417305	67468251	lncRNA	-	50946	999.079992983778	0.678186404664656	0.135618264098934	5.00070111625907	5.71222067302676e-07	1.41008413692582e-05
5290	ENSG00000145241.11	CENPC	chr4	67468762	67545503	protein_coding	-	76741	4937.49213548354	0.625593826893026	0.101125407143531	6.18631701531838	6.15860966582063e-10	3.23695345354256e-08
11428	ENSG00000279464.1	ENSG00000279464	chr4	67607856	67610313	TEC	-	2457	14.2410624041102	-0.273774208661537	0.845598918031845	-0.323763669540584	0.746116963395883	NA
323	ENSG00000033178.13	UBA6	chr4	67612652	67701155	protein_coding	-	88503	3759.01545431564	0.0295407541407655	0.106262313632087	0.277998409135386	0.781013579965766	0.888565238862267
10515	ENSG00000248049.8	UBA6-DT	chr4	67701209	68080952	lncRNA	+	379743	1415.07069449342	-0.185673492481041	0.128722095699995	-1.44243683628162	0.149179178403644	0.336081475546355
9249	ENSG00000198092.6	TMPRSS11F	chr4	68053198	68129869	protein_coding	-	76671	317.052120716292	1.09468564996747	0.601566543525902	1.81972495270648	0.0688009013794765	0.199046063116552
1049	ENSG00000083896.13	YTHDC1	chr4	68310387	68350090	protein_coding	-	39703	2165.52361786297	0.218983172057938	0.147259398722117	1.48705735564741	0.136999663184689	0.318582659882007
4078	ENSG00000132467.4	UTP3	chr4	70688532	70690551	protein_coding	+	2019	164.048250000031	-0.56108370425977	0.248763573126548	-2.25548980989409	0.0241026011831899	0.0930312979611179
237	ENSG00000018189.13	RUFY3	chr4	70704204	70808619	protein_coding	+	104415	1380.50347851913	-0.229502826414209	0.126155813922218	-1.81920134537525	0.0688807176706686	0.199119653582183
4076	ENSG00000132463.15	GRSF1	chr4	70815783	70839897	protein_coding	-	24114	644.328528353353	-0.654950949597296	0.122300747959323	-5.35524892959062	8.54387087527501e-08	2.59266357914077e-06
7761	ENSG00000173542.9	MOB1B	chr4	70902326	71022449	protein_coding	+	120123	3786.2103828991	0.511907216125032	0.158572069595513	3.2282306551892	0.00124558496162195	0.00932067493420785
5982	ENSG00000156136.10	DCK	chr4	70992538	71030914	protein_coding	+	38376	105.507968638857	0.368296483148741	0.247576628619899	1.48760602000999	0.136854824908855	0.31837150606179
5983	ENSG00000156140.11	ADAMTS3	chr4	72280969	72569221	protein_coding	-	288252	4784.93659782408	0.64684405970432	0.250684794860489	2.58030831133696	0.00987121416843691	0.047329315131431
6563	ENSG00000163626.17	COX18	chr4	73052362	73069755	protein_coding	-	17393	256.992650942672	0.00617884262538078	0.17412722099481	0.0354846450203495	0.971693290163596	0.987880684169098
4077	ENSG00000132466.20	ANKRD17	chr4	73073376	73258798	protein_coding	-	185422	17733.5576332819	0.193732470863543	0.108679496997221	1.7826036760963	0.0746508410079494	0.210807066445328
10593	ENSG00000250220.1	ANKRD17-DT	chr4	73259209	73317953	lncRNA	+	58744	323.653478693368	0.483695738892982	0.182373513285425	2.65222580943523	0.00799630444595278	0.0403523166437131
6586	ENSG00000163738.19	MTHFD2L	chr4	74114174	74303099	protein_coding	+	188925	1301.22254985401	-0.298179116360113	0.121351377294351	-2.45715477655311	0.0140042336627711	0.0620809147641406
2318	ENSG00000109321.11	AREG	chr4	74445136	74455005	protein_coding	+	9869	22.8108326542512	0.171560430550936	0.586980068392002	0.292276415826037	0.770075289377349	0.882268915277336
6587	ENSG00000163743.14	RCHY1	chr4	75479033	75514764	protein_coding	-	35731	1343.22054317996	0.110876767361743	0.154055168176119	0.719721179590589	0.471696683217874	0.68593552847349
7867	ENSG00000174796.12	THAP6	chr4	75513946	75550473	protein_coding	+	36527	506.90559847147	0.511432823353505	0.204781861728858	2.49745177153761	0.0125089479367084	0.0567813194565048
4734	ENSG00000138757.15	G3BP2	chr4	75641849	75724589	protein_coding	-	82740	2224.02105047755	-0.119664616435874	0.100788765615455	-1.18728129772357	0.235116682582281	0.450428454511049
4739	ENSG00000138768.15	USO1	chr4	75724577	75814286	protein_coding	+	89709	1828.87721387738	0.210762352092101	0.0984054595276978	2.1417749899616	0.0322115929079311	0.115296301105775
4731	ENSG00000138744.16	NAAA	chr4	75913660	75941013	protein_coding	-	27353	65.9139134526756	0.0834608057109788	0.393444099630086	0.212128751681492	0.832006589494953	0.91818287980732
9276	ENSG00000198301.12	SDAD1	chr4	75940950	75990962	protein_coding	-	50012	1242.12130357466	-0.657515157748666	0.105285600700622	-6.24506250971868	4.2363066020403e-10	2.28116804036337e-08
4732	ENSG00000138750.16	NUP54	chr4	76107562	76148485	protein_coding	-	40923	2366.84258355338	0.103872722413455	0.191936297127142	0.541183319508595	0.58838123355823	0.771667472327341
11559	ENSG00000286074.1	ENSG00000286074	chr4	76148561	76200666	lncRNA	+	52105	77.3717586198978	-0.135928159943552	0.316783148800606	-0.429088985503804	0.66785846764214	0.823369443927941
4736	ENSG00000138760.11	SCARB2	chr4	76158737	76234536	protein_coding	-	75799	694.865931151986	-0.112448215605742	0.199077258081839	-0.564847118597118	0.572177754914997	0.759928985339287
11762	ENSG00000289586.2	ENSG00000289586	chr4	76908814	76949639	lncRNA	-	40825	200.785329465624	-0.762287289226865	0.199934133091054	-3.8126920973504	0.000137461315599716	0.00153677371774073
4735	ENSG00000138758.12	SEPTIN11	chr4	76949751	77040384	protein_coding	+	90633	2351.08849580703	-0.309308306504379	0.138344263597232	-2.23578700310179	0.0253657266957236	0.096549725485975
3072	ENSG00000118816.11	CCNI	chr4	77047155	77076309	protein_coding	-	29154	1731.68713958342	0.44039431666833	0.127281312915624	3.46000765218592	0.000540160037519217	0.00471299286111882
11757	ENSG00000289496.2	ENSG00000289496	chr4	77076049	77077325	lncRNA	+	1276	11.5905573445083	1.30011978749363	0.67437594685786	1.92788576394415	0.0538693368549028	NA
4737	ENSG00000138764.15	CCNG2	chr4	77157207	77433388	protein_coding	+	276181	49.6388621721335	2.14266452082494	0.49656238659178	4.31499561521643	1.5960607125022e-05	0.000255579109720652
4738	ENSG00000138767.14	CNOT6L	chr4	77713387	77819615	protein_coding	-	106228	2427.93177927396	0.303377355630229	0.143952514122303	2.10748216160002	0.0350758063494554	0.12302290317649
7338	ENSG00000169288.18	MRPL1	chr4	77862830	77952785	protein_coding	+	89955	2457.62428610105	0.0455517690314609	0.0831044484702071	0.548126723297985	0.583604892415168	0.767956365977554
10571	ENSG00000249565.2	SERBP1P5	chr4	78180866	78182046	processed_pseudogene	-	1180	39.904293935447	0.767268110906377	0.892768904784816	0.859425218322665	0.390105961444978	0.613941831872934
10654	ENSG00000251442.8	LINC01094	chr4	78638780	78683185	lncRNA	+	44405	28.6549362068025	1.15278383962075	0.599460422130784	1.92303577861433	0.0544755566807094	0.168614818297434
4733	ENSG00000138756.19	BMP2K	chr4	78776342	78916365	protein_coding	+	140023	10267.0058785789	-0.455112999013075	0.231021532888074	-1.97000250722762	0.04883808321387	0.156364425562332
6505	ENSG00000163291.14	PAQR3	chr4	78887127	78939438	protein_coding	-	52311	392.192798250878	-0.00595574970704079	0.181053511885731	-0.0328949692552756	0.973758344579177	0.988820410111948
10555	ENSG00000249307.8	LINC01088	chr4	78939485	79309673	lncRNA	+	370188	312.487529904184	0.372025377046592	0.183827209422177	2.02377753661157	0.0429930465127479	0.142209760898084
